periodo,fecha_cartera,archivo,fila_excel_aprox,Habitat,Integra,Prima,Profuturo,pct_Habitat,pct_Integra,pct_Prima,pct_Profuturo,identificador_especifico,categoria_instrumento,estado_refinado,fingerprint_vector,monto_vector_total,fuente,conservar_auditoria,id_cluster,prioridad
2015-01,2015-01-30,CA-0001-en2015.XLS,225,1075.6230539356998,2046.60611592,39328.3484643874,0.0,1.0729772937125062,0.024362707892681,0.4897218523554591,,BON.EMP.PRIV.,,pendiente_sin_categoria,1075.623054|2046.606116|39328.348464|0.0,42450.577634243105,hoja3,True,,10.13
2015-01,2015-01-30,CA-0001-en2015.XLS,226,1564.4720117198,80488.6961089626,76572.01319408939,49297.3524517252,1.560623806901427,0.9581338474032386,0.953484944173341,0.9133994125565204,VOLCAN,,pendiente_sin_categoria,1564.472012|80488.696109|76572.013194|49297.352452,207922.53376649698,hoja3,True,,10.06
2015-01,2015-01-30,CA-0001-en2015.XLS,227,1014.2921116713,0.0,0.0,0.0,1.0117972100290007,,,,ACC.CAP.SOCIAL,,pendiente_sin_categoria,1014.292112|0.0|0.0|0.0,1014.2921116713,hoja3,True,,10.14
2015-01,2015-01-30,CA-0001-en2015.XLS,228,550.1799000485,0.0,0.0,0.0,0.5488265968724265,,,,BON.EMP.PRIV.,,pendiente_sin_categoria,550.1799|0.0|0.0|0.0,550.1799000485,hoja3,True,,10.13
2015-01,2015-01-30,CA-0001-en2015.XLS,229,662.0622919856,0.0,0.0,0.0,0.6604337864687252,,,,Cineplex,BON.EMP.PRIV.,pareja_exacta_heuristica,662.062292|0.0|0.0|0.0,662.0622919856,hoja3,True,,145.08
2015-01,2015-01-30,CA-0001-en2015.XLS,231,537.0313499499999,0.0,29027.4415615008,0.0,0.5357103888762234,,0.3614535826112889,,Rutas de Lima,BON.EMP.PRIV.,pareja_exacta_heuristica,537.03135|0.0|29027.441562|0.0,29564.4729114508,hoja3,True,,145.13
2015-01,2015-01-30,CA-0001-en2015.XLS,238,0.0,69677.5963000023,32688.9418305428,51366.7104845814,,0.8294389976246234,0.4070470734180276,0.9517412365607796,ACCAPITALES,FON.INV.ALT,pareja_exacta_heuristica,0.0|69677.5963|32688.941831|51366.710485,153733.2486151265,hoja3,True,,145.11
2015-01,2015-01-30,CA-0001-en2015.XLS,240,0.0,23736.56980992,76442.28601152,10543.78241664,,0.2825590679882034,0.951869563954508,0.1953590646660724,BlackRock ITC P,ETF DE MERC LOC,pareja_exacta_heuristica,0.0|23736.56981|76442.286012|10543.782417,110722.63823807999,hoja3,True,,145.15
2015-01,2015-01-30,CA-0001-en2015.XLS,242,0.0,3263.898199363,7912.486315751999,3560.6189936879,,0.0388532985433708,0.0985273373174087,0.0659724535989417,Carlyle Peru GP,,pendiente_sin_categoria,0.0|3263.898199|7912.486316|3560.618994,14737.0035088029,hoja3,True,hoja3_000004,10.15
2015-01,2015-01-30,CA-0001-en2015.XLS,243,0.0,3263.898199363,7912.486315751999,3560.6189936879,,0.0388532985433708,0.0985273373174087,0.0659724535989417,FMAEL,,pendiente_sin_categoria,0.0|3263.898199|7912.486316|3560.618994,14737.0035088029,hoja3,False,hoja3_000004,10.05
2015-01,2015-01-30,CA-0001-en2015.XLS,244,0.0,39714.493230126,55553.1096871694,0.0,,0.4727595555124583,0.6917547479712195,,COMPASS GROUP,FON.INV.ALT,pareja_exacta_heuristica,0.0|39714.49323|55553.109687|0.0,95267.6029172954,hoja3,True,,145.13
2015-01,2015-01-30,CA-0001-en2015.XLS,245,0.0,0.0,55524.00741711341,0.0,,,0.6913923626141918,,FON.INV.ALT,,pendiente_sin_categoria,0.0|0.0|55524.007417|0.0,55524.00741711341,hoja3,True,,10.11
2015-01,2015-01-30,CA-0001-en2015.XLS,246,0.0,0.0,29.102270056,0.0,,,0.0003623853570276,,FON. INV. TRAD.,,pendiente_sin_categoria,0.0|0.0|29.10227|0.0,29.102270056,hoja3,True,,10.15
2015-01,2015-01-30,CA-0001-en2015.XLS,247,0.0,165761.676,166872.99256746238,59601.395057264905,,1.973219595493036,2.0779248104515946,1.1043164901434723,ENFOCA SAFI,FON.INV.ALT,pareja_exacta_heuristica,0.0|165761.676|166872.992567|59601.395057,392236.06362472725,hoja3,True,,145.11
2015-01,2015-01-30,CA-0001-en2015.XLS,249,0.0,9161.017349682,36839.7740332751,12114.1567669772,,0.1090523418033261,0.4587337908752698,0.2244555361347269,Faro Capital,FON.INV.ALT,pareja_exacta_heuristica,0.0|9161.01735|36839.774033|12114.156767,58114.948149934295,hoja3,True,,145.12
2015-01,2015-01-30,CA-0001-en2015.XLS,251,0.0,79564.9156070054,0.0,29181.1603058976,,0.9471372055232642,,0.540679232362949,LARRAIN VIAL PE,FON.INV.ALT,pareja_exacta_heuristica,0.0|79564.915607|0.0|29181.160306,108746.075912903,hoja3,True,,145.15
2015-01,2015-01-30,CA-0001-en2015.XLS,253,0.0,639.71035648,1.1190102,2035.1089402,,0.0076150835422668,1.3934064595793569e-05,0.0377072442640304,Macrocapitales,FON.INV.ALT,pareja_exacta_heuristica,0.0|639.710356|1.11901|2035.10894,2675.93830688,hoja3,True,,145.14
2015-01,2015-01-30,CA-0001-en2015.XLS,255,0.0,3516.4225782400003,1147.64544356,2914.51961856,,0.0418593374829131,0.0142906344764625,0.0540012875962062,SEAF SAFI,FON.INV.ALT,pareja_exacta_heuristica,0.0|3516.422578|1147.645444|2914.519619,7578.5876403600005,hoja3,True,,145.09
2015-01,2015-01-30,CA-0001-en2015.XLS,257,0.0,8146.9009776,29567.74597744,6633.90508176,,0.0969803457558048,0.36818152542458,0.1229154245264797,SIGMA,FON.INV.ALT,pareja_exacta_heuristica,0.0|8146.900978|29567.745977|6633.905082,44348.5520368,hoja3,True,,145.05
2015-01,2015-01-30,CA-0001-en2015.XLS,258,0.0,0.0,14315.26886064,0.0,,,0.178255641468067,,FON.INV.ALT,,pendiente_sin_categoria,0.0|0.0|14315.268861|0.0,14315.26886064,hoja3,True,,10.11
2015-01,2015-01-30,CA-0001-en2015.XLS,259,0.0,0.0,15252.4771168,0.0,,,0.189925883956513,,FON. INV. TRAD.,,pendiente_sin_categoria,0.0|0.0|15252.477117|0.0,15252.4771168,hoja3,True,,10.15
2015-01,2015-01-30,CA-0001-en2015.XLS,260,0.0,11912.9582484,21659.924088,0.0,,0.1418113234812688,0.2697122701671325,,SUMMA,FON.INV.ALT,pareja_exacta_heuristica,0.0|11912.958248|21659.924088|0.0,33572.8823364,hoja3,True,,145.05
2015-01,2015-01-30,CA-0001-en2015.XLS,263,0.0,0.0,74102.0515487656,12885.8774587458,,,0.9227286515898824,0.2387542599294665,BCP -PFINF,TIT. C/D PARTIC,pareja_exacta_heuristica,0.0|0.0|74102.051549|12885.877459,86987.9290075114,hoja3,True,,145.1
2015-01,2015-01-30,CA-0001-en2015.XLS,271,0.0,45537.52697725,0.0,21440.643413062506,,0.5420766894381694,,0.3972600986534271,Conti trust,TIT.C/D CREDITI,pareja_exacta_heuristica,0.0|45537.526977|0.0|21440.643413,66978.1703903125,hoja3,True,,145.11
2015-01,2015-01-30,CA-0001-en2015.XLS,276,0.0,0.0,9969.4284391098,6337.658497976299,,,0.1241406556023326,0.1174264592546655,CREDITITULOS,,pendiente_sin_categoria,0.0|0.0|9969.428439|6337.658498,16307.0869370861,hoja3,True,,10.12
2015-01,2015-01-30,CA-0001-en2015.XLS,277,0.0,0.0,0.0,3056.8287619763,,,,0.0566380435584085,BONOS TIT.HIP.,,pendiente_sin_categoria,0.0|0.0|0.0|3056.828762,3056.8287619763,hoja3,True,,10.14
2015-01,2015-01-30,CA-0001-en2015.XLS,278,0.0,0.0,9969.4284391098,3280.829736,,,0.1241406556023326,0.0607884156962569,TIT.C/D CREDITI,,pendiente_sin_categoria,0.0|0.0|9969.428439|3280.829736,13250.2581751098,hoja3,True,,10.15
2015-01,2015-01-30,CA-0001-en2015.XLS,279,0.0,0.0,0.0,1629.7975654922,,,,0.03019748657627,CRPAO VAC Trust,TIT.C/D CREDITI,pareja_exacta_heuristica,0.0|0.0|0.0|1629.797565,1629.7975654922,hoja3,True,,145.15
2015-01,2015-01-30,CA-0001-en2015.XLS,281,0.0,0.0,27861.835906572,0.0,,,0.3469393051820036,,CRPAOTRUST,TIT.C/D CREDITI,pareja_exacta_heuristica,0.0|0.0|27861.835907|0.0,27861.835906572,hoja3,True,,145.1
2015-01,2015-01-30,CA-0001-en2015.XLS,283,0.0,0.0,22136.7364801088,0.0,,,0.2756496018122944,,IBK,TIT.C/D CREDITI,pareja_exacta_heuristica,0.0|0.0|22136.73648|0.0,22136.7364801088,hoja3,True,,145.03
2015-01,2015-01-30,CA-0001-en2015.XLS,285,0.0,0.0,29482.4436899754,0.0,,,0.3671193299381575,,IIRSA NORTE,TIT.C/D CREDITI,pareja_exacta_heuristica,0.0|0.0|29482.44369|0.0,29482.4436899754,hoja3,True,,145.11
2015-01,2015-01-30,CA-0001-en2015.XLS,289,0.0,21435.9564488222,0.0,19017.5821264,,0.2551726691816948,,0.3523647311386444,INTEROCEANICAIV,TIT.C/D CREDITI,pareja_exacta_heuristica,0.0|21435.956449|0.0|19017.582126,40453.5385752222,hoja3,True,,145.15
2015-01,2015-01-30,CA-0001-en2015.XLS,291,0.0,31559.6366122599,0.0,3958.1619325974,,0.3756845061698741,,0.0733382748612806,PEPTSSCN,TIT.C/D CREDITI,pareja_exacta_heuristica,0.0|31559.636612|0.0|3958.161933,35517.7985448573,hoja3,True,,145.08
2015-01,2015-01-30,CA-0001-en2015.XLS,293,0.0,0.0,0.0,7110.27883863,,,,0.1317418520736486,Peru Payroll De,TIT.C/D CREDITI,pareja_exacta_heuristica,0.0|0.0|0.0|7110.278839,7110.27883863,hoja3,True,,145.15
2015-01,2015-01-30,CA-0001-en2015.XLS,297,896.2311109284,0.0,0.0,1131.6150050729002,0.8940266094393263,,,0.0209669775245213,SCOTIA ST,TIT.C/D CREDITI,pareja_exacta_heuristica,896.231111|0.0|0.0|1131.615005,2027.8461160013003,hoja3,True,,145.09
2015-01,2015-01-30,CA-0001-en2015.XLS,301,0.0,0.0,0.0,12030.89752455,,,,0.2229128783784634,InRetail Consum,TIT.C/D CREDITI,pareja_exacta_heuristica,0.0|0.0|0.0|12030.897525,12030.89752455,hoja3,True,,145.15
2015-01,2015-01-30,CA-0001-en2015.XLS,305,0.0,0.0,0.0,3627.1238812823,,,,0.0672046805287824,GOB CHILE,TIT ESTAD EXTRA,pareja_exacta_heuristica,0.0|0.0|0.0|3627.123881,3627.1238812823,hoja3,True,,145.09
2015-01,2015-01-30,CA-0001-en2015.XLS,307,0.0,476.3460904342,0.0,476.3460904342,,0.0056704026079059,,0.0088259149333072,GOB COL,TIT ESTAD EXTRA,pareja_exacta_heuristica,0.0|476.34609|0.0|476.34609,952.6921808684,hoja3,True,,145.07
2015-01,2015-01-30,CA-0001-en2015.XLS,309,0.0,55681.530037288,0.0,0.0,,0.6628304492807539,,,GOB MEX,TIT ESTAD EXTRA,pareja_exacta_heuristica,0.0|55681.530037|0.0|0.0,55681.530037288,hoja3,True,,145.07
2015-01,2015-01-30,CA-0001-en2015.XLS,311,0.0,0.0,23347.140606009,98987.28358398,,,0.2907217157906195,1.834072666776832,TREASURY,TIT ESTAD EXTRA,pareja_exacta_heuristica,0.0|0.0|23347.140606|98987.283584,122334.42418998899,hoja3,True,,145.08
2015-01,2015-01-30,CA-0001-en2015.XLS,316,0.0,5823.202959691201,0.0,17805.562895978903,,0.0693191482245614,,0.3299079946605966,B. Santander BR,BON SIS FIN EXT,pareja_exacta_heuristica,0.0|5823.20296|0.0|17805.562896,23628.765855670103,hoja3,True,,145.15
2015-01,2015-01-30,CA-0001-en2015.XLS,320,0.0,0.0,0.0,11151.887489600002,,,,0.2066262583142145,Bancomer,BON SIS FIN EXT,pareja_exacta_heuristica,0.0|0.0|0.0|11151.88749,11151.887489600002,hoja3,True,,145.08
2015-01,2015-01-30,CA-0001-en2015.XLS,322,0.0,23433.6593669,53623.36517776,0.0,,0.2789532355891238,0.6677253113785158,,BTG Pactual,BON SIS FIN EXT,pareja_exacta_heuristica,0.0|23433.659367|53623.365178|0.0,77057.02454466,hoja3,True,,145.11
2015-01,2015-01-30,CA-0001-en2015.XLS,327,0.0,0.0,0.0,65817.5180916,,,,1.2194910957878782,Discover Financ,ACC EXTRANJERO,pareja_exacta_heuristica,0.0|0.0|0.0|65817.518092,65817.5180916,hoja3,True,,145.15
2015-01,2015-01-30,CA-0001-en2015.XLS,329,0.0,2632.7821431961,0.0,2632.7821431961,,0.0313405211685884,,0.0487811524024442,JPMC&CO,BON SIS FIN EXT,pareja_exacta_heuristica,0.0|2632.782143|0.0|2632.782143,5265.5642863922,hoja3,True,,145.07
2015-01,2015-01-30,CA-0001-en2015.XLS,333,0.0,2905.77042462,0.0,0.0,,0.034590161491033,,,M. LYNCH & CO,BON SIS FIN EXT,pareja_exacta_heuristica,0.0|2905.770425|0.0|0.0,2905.77042462,hoja3,True,,145.13
2015-01,2015-01-30,CA-0001-en2015.XLS,335,0.0,0.0,794.9119935649001,0.0,,,0.0098983504049421,,MORGAN STANLEY,BON SIS FIN EXT,pareja_exacta_heuristica,0.0|0.0|794.911994|0.0,794.9119935649001,hoja3,True,,145.14
2015-01,2015-01-30,CA-0001-en2015.XLS,337,0.0,0.0,0.0,38897.787522,,,,0.7207124623403539,Visa,ACC EXTRANJERO,pareja_exacta_heuristica,0.0|0.0|0.0|38897.787522,38897.787522,hoja3,True,,145.04
2015-01,2015-01-30,CA-0001-en2015.XLS,341,679.6730518136,99731.99719638511,10085.3916762345,6074.199646985099,0.6780012282889132,1.1872052449901849,0.1255846453325718,0.1125449971119706,BROWN BROTHERS,CTA CTE EXT,pareja_exacta_heuristica,679.673052|99731.997196|10085.391676|6074.199647,116571.26157141832,hoja3,True,,145.14
2015-01,2015-01-30,CA-0001-en2015.XLS,351,0.0,0.0,19640.79485082,0.0,,,0.2445698029955898,,Wells Fargo Ban,DEP ON CMS,pareja_exacta_heuristica,0.0|0.0|19640.794851|0.0,19640.79485082,hoja3,True,,145.15
2015-01,2015-01-30,CA-0001-en2015.XLS,355,0.0,3935.7993587,0.0,0.0,,0.0468515799666248,,,Skandinaviska E,DEP ON CMS,pareja_exacta_heuristica,0.0|3935.799359|0.0|0.0,3935.7993587,hoja3,True,,145.15
2015-01,2015-01-30,CA-0001-en2015.XLS,358,0.0,2337.1807112496003,0.0,0.0,,0.0278216949112294,,,AMERICAMOVIL,BON EMP PRI EXT,pareja_exacta_heuristica,0.0|2337.180711|0.0|0.0,2337.1807112496003,hoja3,True,,145.12
2015-01,2015-01-30,CA-0001-en2015.XLS,360,0.0,0.0,0.0,11063.80551072,,,,0.2049942431295331,Avianca,AC PRF.CIAL EXT,pareja_exacta_heuristica,0.0|0.0|0.0|11063.805511,11063.80551072,hoja3,True,,145.07
2015-01,2015-01-30,CA-0001-en2015.XLS,362,0.0,30.4799985072,0.0,0.0,,0.0003628325423362,,,Avianca Holding,,pendiente_sin_categoria,0.0|30.479999|0.0|0.0,30.4799985072,hoja3,True,hoja3_000005,10.15
2015-01,2015-01-30,CA-0001-en2015.XLS,363,0.0,30.4799985072,0.0,0.0,,0.0003628325423362,,,ADS,,pendiente_sin_categoria,0.0|30.479999|0.0|0.0,30.4799985072,hoja3,False,hoja3_000005,10.03
2015-01,2015-01-30,CA-0001-en2015.XLS,366,0.0,0.0,47893.034197448,0.0,,,0.5963704640009455,,Cemex,,pendiente_sin_categoria,0.0|0.0|47893.034197|0.0,47893.034197448,hoja3,True,,10.05
2015-01,2015-01-30,CA-0001-en2015.XLS,367,0.0,0.0,3119.949194648,0.0,,,0.0388500244357194,,ACC EXTRANJERO,,pendiente_sin_categoria,0.0|0.0|3119.949195|0.0,3119.949194648,hoja3,True,,10.14
2015-01,2015-01-30,CA-0001-en2015.XLS,368,0.0,0.0,44773.085002800006,0.0,,,0.557520439565226,,ADS,,pendiente_sin_categoria,0.0|0.0|44773.085003|0.0,44773.085002800006,hoja3,True,,10.03
2015-01,2015-01-30,CA-0001-en2015.XLS,377,0.0,4599.26935064,0.0,0.0,,0.0547494971493493,,,Emgesa,BON EMP PRI EXT,pareja_exacta_heuristica,0.0|4599.269351|0.0|0.0,4599.26935064,hoja3,True,,145.06
2015-01,2015-01-30,CA-0001-en2015.XLS,379,0.0,0.0,0.0,37870.495234,,,,0.7016784143496041,EOG Resources,ACC EXTRANJERO,pareja_exacta_heuristica,0.0|0.0|0.0|37870.495234,37870.495234,hoja3,True,,145.13
2015-01,2015-01-30,CA-0001-en2015.XLS,381,0.0,7116.4892398438,5364.861846848,7116.4892398438,,0.0847143704023306,0.0668039768730333,0.1318569206633052,EP Medellin,TIT.EMP.PUB.EXT,pareja_exacta_heuristica,0.0|7116.48924|5364.861847|7116.48924,19597.8403265356,hoja3,True,,145.11
2015-01,2015-01-30,CA-0001-en2015.XLS,389,0.0,0.0,0.0,30939.22326,,,,0.5732532670656649,Halliburton,ACC EXTRANJERO,pareja_exacta_heuristica,0.0|0.0|0.0|30939.22326,30939.22326,hoja3,True,,145.11
2015-01,2015-01-30,CA-0001-en2015.XLS,391,0.0,29743.89075284,37650.50907464,0.0,,0.3540699484705258,0.4688291719865875,,LAN,,pendiente_sin_categoria,0.0|29743.890753|37650.509075|0.0,67394.39982748,hoja3,True,hoja3_000006,10.03
2015-01,2015-01-30,CA-0001-en2015.XLS,393,0.0,29743.89075284,37650.50907464,0.0,,0.3540699484705258,0.4688291719865875,,ADS,,pendiente_sin_categoria,0.0|29743.890753|37650.509075|0.0,67394.39982748,hoja3,False,hoja3_000006,10.03
2015-01,2015-01-30,CA-0001-en2015.XLS,394,0.0,0.0,0.0,29918.2488,,,,0.5543362781074358,MetLife,ACC EXTRANJERO,pareja_exacta_heuristica,0.0|0.0|0.0|29918.2488,29918.2488,hoja3,True,,145.07
2015-01,2015-01-30,CA-0001-en2015.XLS,400,0.0,0.0,3503.6493799168,0.0,,,0.0436279104343935,,Pacific Rubiale,ACC EXTRANJERO,pareja_exacta_heuristica,0.0|0.0|3503.64938|0.0,3503.6493799168,hoja3,True,,145.15
2015-01,2015-01-30,CA-0001-en2015.XLS,403,0.0,0.0,0.0,1880.8343668884,,,,0.0348487884316768,SCC,,pendiente_sin_categoria,0.0|0.0|0.0|1880.834367,1880.8343668884,hoja3,False,hoja3_000007,10.03
2015-01,2015-01-30,CA-0001-en2015.XLS,405,0.0,0.0,0.0,1880.8343668884,,,,0.0348487884316768,BON EMP PRI EXT,,pendiente_sin_categoria,0.0|0.0|0.0|1880.834367,1880.8343668884,hoja3,True,hoja3_000007,10.15
2015-01,2015-01-30,CA-0001-en2015.XLS,406,0.0,0.0,0.0,45829.453978,,,,0.8491449187313578,Schlumberger,ACC EXTRANJERO,pareja_exacta_heuristica,0.0|0.0|0.0|45829.453978,45829.453978,hoja3,True,,145.12
2015-01,2015-01-30,CA-0001-en2015.XLS,414,0.0,0.0,0.0,22428.032528,,,,0.4155548060300918,Apple,ACC EXTRANJERO,pareja_exacta_heuristica,0.0|0.0|0.0|22428.032528,22428.032528,hoja3,True,,145.05
2015-01,2015-01-30,CA-0001-en2015.XLS,420,0.0,0.0,13887.737109752,0.0,,,0.1729319589550513,,ECOPETROL,BON EMP PRI EXT,pareja_exacta_heuristica,0.0|0.0|13887.73711|0.0,13887.737109752,hoja3,True,,145.09
2015-01,2015-01-30,CA-0001-en2015.XLS,422,0.0,2247.77027046,0.0,0.0,,0.0267573570131997,,,Copa,ACC EXTRANJERO,pareja_exacta_heuristica,0.0|2247.77027|0.0|0.0,2247.77027046,hoja3,True,,145.04
2015-01,2015-01-30,CA-0001-en2015.XLS,425,0.0,9673.7680932862,34809.0000716212,0.0,,0.1151561037783403,0.4334463220379517,,ABERDEEN,FONDO MUTUO EXT,pareja_exacta_heuristica,0.0|9673.768093|34809.000072|0.0,44482.7681649074,hoja3,True,,145.08
2015-01,2015-01-30,CA-0001-en2015.XLS,427,0.0,0.0,0.0,8314.7019618422,,,,0.1540578450935337,Actis GP LLP,,pendiente_sin_categoria,0.0|0.0|0.0|8314.701962,8314.7019618422,hoja3,True,hoja3_000008,10.12
2015-01,2015-01-30,CA-0001-en2015.XLS,428,0.0,0.0,0.0,8314.7019618422,,,,0.1540578450935337,FMAE,,pendiente_sin_categoria,0.0|0.0|0.0|8314.701962,8314.7019618422,hoja3,False,hoja3_000008,10.04
2015-01,2015-01-30,CA-0001-en2015.XLS,429,0.0,83799.5606818528,195331.61117962183,0.0,,0.9975462315616288,2.43229533365941,,ALLIANZ,FONDO MUTUO EXT,pareja_exacta_heuristica,0.0|83799.560682|195331.61118|0.0,279131.17186147464,hoja3,True,,145.07
2015-01,2015-01-30,CA-0001-en2015.XLS,431,0.0,0.0,0.0,7455.2407189354,,,,0.1381334322124379,Altamar,,pendiente_sin_categoria,0.0|0.0|0.0|7455.240719,7455.2407189354,hoja3,True,hoja3_000009,10.07
2015-01,2015-01-30,CA-0001-en2015.XLS,432,0.0,0.0,0.0,7455.2407189354,,,,0.1381334322124379,FMAE,,pendiente_sin_categoria,0.0|0.0|0.0|7455.240719,7455.2407189354,hoja3,False,hoja3_000009,10.04
2015-01,2015-01-30,CA-0001-en2015.XLS,433,0.0,4467.2550041175,0.0,4467.2550041175,,0.0531780042582881,,0.0827709378611529,APAX VIII GP,,pendiente_sin_categoria,0.0|4467.255004|0.0|4467.255004,8934.510008235,hoja3,True,hoja3_000010,10.12
2015-01,2015-01-30,CA-0001-en2015.XLS,434,0.0,4467.2550041175,0.0,4467.2550041175,,0.0531780042582881,,0.0827709378611529,FMAE,,pendiente_sin_categoria,0.0|4467.255004|0.0|4467.255004,8934.510008235,hoja3,False,hoja3_000010,10.04
2015-01,2015-01-30,CA-0001-en2015.XLS,435,0.0,15191.4712432303,20255.2959955552,0.0,,0.1808385958978297,0.2522216533942094,,ARC GP,,pendiente_sin_categoria,0.0|15191.471243|20255.295996|0.0,35446.7672387855,hoja3,True,hoja3_000011,10.06
2015-01,2015-01-30,CA-0001-en2015.XLS,436,0.0,15191.4712432303,20255.2959955552,0.0,,0.1808385958978297,0.2522216533942094,,FMAE,,pendiente_sin_categoria,0.0|15191.471243|20255.295996|0.0,35446.7672387855,hoja3,False,hoja3_000011,10.04
2015-01,2015-01-30,CA-0001-en2015.XLS,437,0.0,21824.4781465937,21292.0894652703,11710.5956886166,,0.2597976141377107,0.2651319442740487,0.2169782085791302,ARC GP II,,pendiente_sin_categoria,0.0|21824.478147|21292.089465|11710.595689,54827.1633004806,hoja3,True,hoja3_000012,10.09
2015-01,2015-01-30,CA-0001-en2015.XLS,438,0.0,21824.4781465937,21292.0894652703,11710.5956886166,,0.2597976141377107,0.2651319442740487,0.2169782085791302,FMAE,,pendiente_sin_categoria,0.0|21824.478147|21292.089465|11710.595689,54827.1633004806,hoja3,False,hoja3_000012,10.04
2015-01,2015-01-30,CA-0001-en2015.XLS,439,654.1675902062,1.7676055874,0.0,0.0,0.6525585036557238,2.1041498049046385e-05,,,AXA FUNDS,FONDO MUTUO EXT,pareja_exacta_heuristica,654.16759|1.767606|0.0|0.0,655.9351957936,hoja3,True,,145.09
2015-01,2015-01-30,CA-0001-en2015.XLS,441,711.147074,367700.1405836,43147.76653462,214642.738596,0.7093978323541043,4.377086068224259,0.5372817567325259,3.9769793222688192,BANK NEW YORK,FONDO MUTUO EXT,pareja_exacta_heuristica,711.147074|367700.140584|43147.766535|214642.738596,626201.79278822,hoja3,True,,145.13
2015-01,2015-01-30,CA-0001-en2015.XLS,443,21206.50516226,1615168.13284442,2124744.0811685,1461498.6388551998,21.154342531842246,19.22688939115522,26.457597327112776,27.079182385904723,BlackRock USA,FONDO MUTUO EXT,pareja_exacta_heuristica,21206.505162|1615168.132844|2124744.081168|1461498.638855,5222617.358030379,hoja3,True,,145.13
2015-01,2015-01-30,CA-0001-en2015.XLS,447,0.0,1913.6505302823,0.0,1913.6474738798,,0.0227800105331866,,0.0354567617032526,Coller Int GP,,pendiente_sin_categoria,0.0|1913.65053|0.0|1913.647474,3827.2980041621,hoja3,True,hoja3_000013,10.13
2015-01,2015-01-30,CA-0001-en2015.XLS,448,0.0,1913.6505302823,0.0,1913.6474738798,,0.0227800105331866,,0.0354567617032526,FMAE,,pendiente_sin_categoria,0.0|1913.65053|0.0|1913.647474,3827.2980041621,hoja3,False,hoja3_000013,10.04
2015-01,2015-01-30,CA-0001-en2015.XLS,449,0.0,0.0,7326.5214964534,4029.5235424555,,,0.0912308250577624,0.0746604889210986,CSABF GenPartLP,,pendiente_sin_categoria,0.0|0.0|7326.521496|4029.523542,11356.0450389089,hoja3,True,hoja3_000014,10.15
2015-01,2015-01-30,CA-0001-en2015.XLS,450,0.0,0.0,7326.5214964534,4029.5235424555,,,0.0912308250577624,0.0746604889210986,FMAE,,pendiente_sin_categoria,0.0|0.0|7326.521496|4029.523542,11356.0450389089,hoja3,False,hoja3_000014,10.04
2015-01,2015-01-30,CA-0001-en2015.XLS,451,5726.609535995001,94974.4189886758,0.0,0.0,5.71252352726856,1.1305712462693789,,,DIMENSIONAL,FONDO MUTUO EXT,pareja_exacta_heuristica,5726.609536|94974.418989|0.0|0.0,100701.0285246708,hoja3,True,,145.11
2015-01,2015-01-30,CA-0001-en2015.XLS,453,0.0,0.0,24960.7262514376,0.0,,,0.3108142999460163,,DS VII As LP,,pendiente_sin_categoria,0.0|0.0|24960.726251|0.0,24960.7262514376,hoja3,True,hoja3_000015,10.12
2015-01,2015-01-30,CA-0001-en2015.XLS,454,0.0,0.0,24960.7262514376,0.0,,,0.3108142999460163,,FMAE,,pendiente_sin_categoria,0.0|0.0|24960.726251|0.0,24960.7262514376,hoja3,False,hoja3_000015,10.04
2015-01,2015-01-30,CA-0001-en2015.XLS,455,0.0,0.0,118752.244807337,12347.8883987277,,,1.4787188267282323,0.2287862014649968,DWS,FONDO MUTUO EXT,pareja_exacta_heuristica,0.0|0.0|118752.244807|12347.888399,131100.1332060647,hoja3,True,,145.03
