fuente,fecha_cartera,archivo,afp,fila_principal,fila_secundaria,identificador,categoria_asignada,valor,accion,hoja,fila_administradora,fila_instrumento,administradora,instrumento_sin_isin
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,57.0,58.0,Financiera Efec,OTRO BONOS SIST,20785.7845256,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,78.0,79.0,INTERGROUP,ACC.CAP.SOCIAL,51360.435421902905,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,82.0,83.0,JPMC&COPE,FIN EXT LOC,4341.3249654,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,89.0,90.0,Pacífico,BON.SUB.FIN.,1872.8922595393,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,103.0,104.0,CITIBANK,CTAS.CTES.,106.02992074,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,105.0,106.0,DEUTSCHE BANK P,DEP.A PLAZO,3200.0,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,107.0,108.0,Intercorp Perú,FIN EXT LOC,7070.60248125,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,112.0,113.0,ALICORP S.A.,ACC.CAP.SOCIAL,144533.184766671,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,125.0,126.0,Camposol,BON.EMP.PRIV.,24911.2983292602,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,127.0,128.0,CENCOSUD PE,NO FIN.EXT.LOC,11857.7669668194,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,147.0,148.0,EL BROCAL,ACC.CAP.SOCIAL,222.111,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,156.0,157.0,Ferreycorp,ACC.CAP.SOCIAL,22324.7196635626,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,162.0,163.0,GLORIA,BON.EMP.PRIV.,765.367362076,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,168.0,169.0,INKIA ENERGY,NO FIN.EXT.LOC,2756.3410425331003,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,172.0,173.0,InRetail,ACC.CAP.SOCIAL,2004.4630386000001,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,174.0,175.0,J R. LINDLEY,BON.EMP.PRIV.,3821.472703125,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,176.0,177.0,KALLPA,BON.EMP.PRIV.,6990.6180962244,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,185.0,186.0,MILPO,ACC.CAP.SOCIAL,42446.112553383,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,188.0,189.0,MINSUR,ACC.TRABAJO,67543.0461672516,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,198.0,199.0,PERU LNG,BONO NUEVO PROY,7174.8771377571,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,202.0,203.0,Plus Lote 56,BON.EMP.PRIV.,3452.2959381305004,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,212.0,213.0,SAGA,BON.EMP.PRIV.,323.367986792,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,214.0,215.0,TEL MOVILES,BON.EMP.PRIV.,1928.13320453,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,216.0,217.0,TELEFONICA,BON.EMP.PRIV.,8937.234099897601,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,219.0,220.0,Terminales Pait,BON.EMP.PRIV.,4712.353155279,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,221.0,222.0,TRANSP GAS PERU,BON.EMP.PRIV.,31.0183959884,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,223.0,224.0,UNACEM S.A.A.,ACC.CAP.SOCIAL,94024.15444909761,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,226.0,227.0,VOLCAN,ACC.CAP.SOCIAL,49297.3524517252,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,238.0,239.0,ACCAPITALES,FON.INV.ALT,51366.710484581396,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,240.0,241.0,BlackRock ITC P,ETF DE MERC LOC,10543.78241664,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,247.0,248.0,ENFOCA SAFI,FON.INV.ALT,59601.395057264905,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,249.0,250.0,Faro Capital,FON.INV.ALT,12114.156766977201,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,251.0,252.0,LARRAIN VIAL PE,FON.INV.ALT,29181.1603058976,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,253.0,254.0,Macrocapitales,FON.INV.ALT,2035.1089401999998,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,255.0,256.0,SEAF SAFI,FON.INV.ALT,2914.51961856,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,257.0,258.0,SIGMA,FON.INV.ALT,6633.90508176,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,263.0,264.0,BCP -PFINF,TIT. C/D PARTIC,12885.8774587458,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,271.0,272.0,Conti trust,TIT.C/D CREDITI,21440.643413062502,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,279.0,280.0,CRPAO VAC Trust,TIT.C/D CREDITI,1629.7975654922,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,289.0,290.0,INTEROCEANICAIV,TIT.C/D CREDITI,19017.5821264,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,291.0,292.0,PEPTSSCN,TIT.C/D CREDITI,3958.1619325974,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,293.0,294.0,Peru Payroll De,TIT.C/D CREDITI,7110.27883863,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,297.0,298.0,SCOTIA ST,TIT.C/D CREDITI,1131.6150050729002,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,301.0,302.0,InRetail Consum,TIT.C/D CREDITI,12030.89752455,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,305.0,306.0,GOB CHILE,TIT ESTAD EXTRA,3627.1238812823003,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,307.0,308.0,GOB COL,TIT ESTAD EXTRA,476.3460904342,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,311.0,312.0,TREASURY,TIT ESTAD EXTRA,98987.28358398,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,316.0,317.0,B. Santander BR,BON SIS FIN EXT,17805.562895978903,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,320.0,321.0,Bancomer,BON SIS FIN EXT,11151.887489600002,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,327.0,328.0,Discover Financ,ACC EXTRANJERO,65817.5180916,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,329.0,330.0,JPMC&CO,BON SIS FIN EXT,2632.7821431960997,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,337.0,338.0,Visa,ACC EXTRANJERO,38897.787522,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,341.0,342.0,BROWN BROTHERS,CTA CTE EXT,6074.199646985099,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,360.0,361.0,Avianca,AC PRF.CIAL EXT,11063.80551072,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,379.0,380.0,EOG Resources,ACC EXTRANJERO,37870.495233999995,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,381.0,382.0,EP Medellin,TIT.EMP.PUB.EXT,7116.4892398438,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,389.0,390.0,Halliburton,ACC EXTRANJERO,30939.223260000002,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,394.0,395.0,MetLife,ACC EXTRANJERO,29918.2488,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,406.0,407.0,Schlumberger,ACC EXTRANJERO,45829.453978,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,414.0,415.0,Apple,ACC EXTRANJERO,22428.032528,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,441.0,442.0,BANK NEW YORK,FONDO MUTUO EXT,214642.73859599998,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,443.0,444.0,BlackRock USA,FONDO MUTUO EXT,1461498.6388551998,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,455.0,456.0,DWS,FONDO MUTUO EXT,12347.8883987277,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,461.0,462.0,GARTMORE,FONDO MUTUO EXT,69376.3366648565,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,478.0,479.0,Matthews Intern,FONDO MUTUO EXT,63759.3,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,484.0,485.0,MORGAN STAN INV,FONDO MUTUO EXT,39762.822514060994,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,506.0,507.0,STATE ST BANK,FONDO MUTUO EXT,709104.1193037999,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,510.0,511.0,THREADNEEDLE IN,FONDO MUTUO EXT,29504.482210793,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,526.0,527.0,NNIPL,FONDO MUTUO EXT,66744.5008317482,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,528.0,529.0,UBS,FONDO MUTUO EXT,76918.71340785059,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,530.0,531.0,INVESCO,FONDO MUTUO EXT,74929.563436662,fusion_adyacente_exacta,3,,,,
hoja_3,2015-01-30,CA-0001-en2015.XLS,Profuturo,536.0,537.0,BlackRock AMIL,FONDO MUTUO EXT,35467.335354,fusion_adyacente_exacta,3,,,,
hoja_10,2015-01-30,CA-0001-en2015.XLS,Integra,,,,,4467.2550041175,fusion_administradora_fondo_sin_isin,10,350.0,351.0,APAX VIII GP,APAX VIII-A L.P.
hoja_10,2015-01-30,CA-0001-en2015.XLS,Integra,,,,,15191.4712432303,fusion_administradora_fondo_sin_isin,10,352.0,353.0,ARC GP,Arias Resource Capital Fund L.P.
hoja_10,2015-01-30,CA-0001-en2015.XLS,Integra,,,,,21824.4781465937,fusion_administradora_fondo_sin_isin,10,354.0,355.0,ARC GP II,Fondo Arias Resource Capital Fund II L.P.
hoja_10,2015-01-30,CA-0001-en2015.XLS,Integra,,,,,1913.6505302823,fusion_administradora_fondo_sin_isin,10,356.0,357.0,Coller Int GP,"Coller International Partners VI Parallel Fund (Latin America),L.P."
hoja_10,2015-01-30,CA-0001-en2015.XLS,Integra,,,,,107203.79024628199,fusion_administradora_fondo_sin_isin,10,366.0,367.0,LARRAIN VIAL,Fondo Energético Americano
hoja_10,2015-01-30,CA-0001-en2015.XLS,Integra,,,,,1176.4248269779,fusion_administradora_fondo_sin_isin,10,373.0,374.0,PASIA VI,"Pantheon Asia Fund VI, L.P."
hoja_10,2015-01-30,CA-0001-en2015.XLS,Integra,,,,,17702.3123768185,fusion_administradora_fondo_sin_isin,10,375.0,376.0,PG SecPF,Partners Group Secondary 2011
hoja_10,2015-01-30,CA-0001-en2015.XLS,Integra,,,,,4874.1370296166,fusion_administradora_fondo_sin_isin,10,383.0,384.0,TRG MANAGEMENT,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)"
hoja_10,2015-01-30,CA-0001-en2015.XLS,Integra,,,,,21682.0150491158,fusion_administradora_fondo_sin_isin,10,385.0,386.0,Apollo COA,Apollo Credit Opportunity Fund III LP
hoja_10,2015-01-30,CA-0001-en2015.XLS,Prima,,,,,20255.2959955552,fusion_administradora_fondo_sin_isin,10,352.0,353.0,ARC GP,Arias Resource Capital Fund L.P.
hoja_10,2015-01-30,CA-0001-en2015.XLS,Prima,,,,,21292.0894652703,fusion_administradora_fondo_sin_isin,10,354.0,355.0,ARC GP II,Fondo Arias Resource Capital Fund II L.P.
hoja_10,2015-01-30,CA-0001-en2015.XLS,Prima,,,,,7326.5214964534,fusion_administradora_fondo_sin_isin,10,358.0,359.0,CSABF GenPartLP,"Carlyle South America Buyout Fund, L.P."
hoja_10,2015-01-30,CA-0001-en2015.XLS,Prima,,,,,24960.7262514376,fusion_administradora_fondo_sin_isin,10,360.0,361.0,DS VII As LP,Dover Street VII Cayman Fund L.P.
hoja_10,2015-01-30,CA-0001-en2015.XLS,Prima,,,,,140189.56868434302,fusion_administradora_fondo_sin_isin,10,366.0,367.0,LARRAIN VIAL,Fondo Energético Americano
hoja_10,2015-01-30,CA-0001-en2015.XLS,Prima,,,,,56925.2600366084,fusion_administradora_fondo_sin_isin,10,381.0,382.0,Terranum GP,"Terranum Capital Latin America Real Estate Fund I, L.P."
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,8314.7019618422,fusion_administradora_fondo_sin_isin,10,346.0,347.0,Actis GP LLP,Actis Global 4 L.P.
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,4467.2550041175,fusion_administradora_fondo_sin_isin,10,350.0,351.0,APAX VIII GP,APAX VIII-A L.P.
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,11710.5956886166,fusion_administradora_fondo_sin_isin,10,354.0,355.0,ARC GP II,Fondo Arias Resource Capital Fund II L.P.
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,1913.6474738798,fusion_administradora_fondo_sin_isin,10,356.0,357.0,Coller Int GP,"Coller International Partners VI Parallel Fund (Latin America),L.P."
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,4029.5235424555,fusion_administradora_fondo_sin_isin,10,358.0,359.0,CSABF GenPartLP,"Carlyle South America Buyout Fund, L.P."
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,5473.836493665301,fusion_administradora_fondo_sin_isin,10,362.0,363.0,HIPEP VI,"HIPEP VI- Cayman Fund, L.P"
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,6825.1502202833,fusion_administradora_fondo_sin_isin,10,368.0,369.0,Lexington Partn,"Lexington Capital Partners VII (Offshore), L.P."
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,7774.2423753883995,fusion_administradora_fondo_sin_isin,10,370.0,371.0,PARTNERS GROUP,"Partners Group Direct Investments 2009, L.P."
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,1176.4248269779,fusion_administradora_fondo_sin_isin,10,373.0,374.0,PASIA VI,"Pantheon Asia Fund VI, L.P."
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,4944.7798639033,fusion_administradora_fondo_sin_isin,10,375.0,376.0,PG SecPF,Partners Group Secondary 2011
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,13434.2374302577,fusion_administradora_fondo_sin_isin,10,377.0,378.0,PGM X Ltd,Partners Group Direct Investment 2012
hoja_10,2015-01-30,CA-0001-en2015.XLS,Profuturo,,,,,3736.8454185569003,fusion_administradora_fondo_sin_isin,10,383.0,384.0,TRG MANAGEMENT,"TRG Latin America Private Equity Fund I, L.P. (LAPEF)"
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,10.0,11.0,GOB.CENTRAL,BONOS GOB.CEN.,2639.8291515491997,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,15.0,16.0,BANCO FALABELLA,OTRO BONOS SIST,73.96948742400001,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,38.0,39.0,CREDICORP,ACC.CAP.SOCIAL,938.90132184,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,59.0,60.0,Financiera Uno,CD SERIADOS,237.52970000000002,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,78.0,79.0,INTERGROUP,ACC.CAP.SOCIAL,824.7577990195,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,80.0,81.0,INTERSEGURO,BON.SUB.FIN.,1845.0491310298,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,107.0,108.0,Intercorp Perú,OTRO BONOS SIST,395.458579552,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,116.0,117.0,Andino Investme,BON.EMP.PRIV.,363.55993678,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,141.0,142.0,EDEGEL S.A.,ACC.CAP.SOCIAL,1662.81735,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,156.0,157.0,Ferreycorp,ACC.CAP.SOCIAL,409.2941192975,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,172.0,173.0,InRetail,ACC.CAP.SOCIAL,2.3935957745,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,180.0,181.0,LUZ DEL SUR,ACC.CAP.SOCIAL,452.6337044216,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,185.0,186.0,MILPO,ACC.CAP.SOCIAL,872.5088315423999,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,188.0,189.0,MINSUR,ACC.TRABAJO,1597.2977541766,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,204.0,205.0,RELAPASA,ACC.CAP.SOCIAL,0.0010502424,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,206.0,207.0,REP,BON.EMP.PRIV.,234.6361584863,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,212.0,213.0,SAGA,BON.EMP.PRIV.,169.6683108609,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,229.0,230.0,Cineplex,BON.EMP.PRIV.,664.4437417618,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,231.0,232.0,Rutas de Lima,BON.EMP.PRIV.,534.4727024,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,273.0,274.0,Conti Senior II,TIT.C/D CREDITI,897.2837128144,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,301.0,302.0,SCOTIA ST,TIT.C/D CREDITI,884.9015374914001,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,345.0,346.0,BROWN BROTHERS,CTA CTE EXT,1357.3029649136,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,438.0,439.0,AXA FUNDS,FONDO MUTUO EXT,670.6679547594,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,440.0,441.0,BANK NEW YORK,FONDO MUTUO EXT,1122.8288799999998,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,442.0,443.0,BlackRock USA,FONDO MUTUO EXT,22345.706952079996,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,450.0,451.0,DIMENSIONAL,FONDO MUTUO EXT,6079.8678965906,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,460.0,461.0,GARTMORE,FONDO MUTUO EXT,1970.3116972291,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,483.0,484.0,MORGAN STAN INV,FONDO MUTUO EXT,508.615417822,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,485.0,486.0,Muzinich,FONDO MUTUO EXT,962.0187013964,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,499.0,500.0,PIONEER,FONDO MUTUO EXT,1901.2347325619999,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,505.0,506.0,STATE ST BANK,FONDO MUTUO EXT,4146.57103204,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,515.0,516.0,VANGUARD GROUP,FONDO MUTUO EXT,21876.33863112,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Habitat,523.0,524.0,WisdomTreeAsset,FONDO MUTUO EXT,6057.54189984,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,10.0,11.0,GOB.CENTRAL,BONOS GOB.CEN.,450120.7121898535,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,21.0,22.0,BID,ORG INT LOC,26873.119210974997,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,29.0,30.0,Confianza,CD SERIADOS,262.0552836474,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,38.0,39.0,CREDICORP,ACC.CAP.SOCIAL,72276.99195184,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,78.0,79.0,INTERGROUP,ACC.CAP.SOCIAL,62128.5219807959,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,82.0,83.0,JPMC&COPE,FIN EXT LOC,1566.0936168,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,103.0,104.0,CITIBANK,CTAS.CTES.,3.0583622822,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,112.0,113.0,ALICORP S.A.,ACC.CAP.SOCIAL,192107.16134999998,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,118.0,119.0,ATACOCHA,ACC.CAP.SOCIAL,4157.8404,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,139.0,140.0,ED. EL COMERCIO,ACC.TRABAJO,49063.27976,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,147.0,148.0,EL BROCAL,ACC.CAP.SOCIAL,5451.3553,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,149.0,150.0,ENERSUR,ACC.CAP.SOCIAL,227552.75519999999,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,156.0,157.0,Ferreycorp,ACC.CAP.SOCIAL,30040.8352466465,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,162.0,163.0,GLORIA,BON.EMP.PRIV.,1871.623665504,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,166.0,167.0,HOCHSCHILD,ACC.CAP.SOCIAL,1.2124880654999999,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,168.0,169.0,INKIA ENERGY,NO FIN.EXT.LOC,32493.5928690146,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,172.0,173.0,InRetail,ACC.CAP.SOCIAL,14129.444705899,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,185.0,186.0,MILPO,ACC.CAP.SOCIAL,75815.393707248,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,188.0,189.0,MINSUR,ACC.TRABAJO,132146.358845937,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,198.0,199.0,PERU LNG,BONO NUEVO PROY,2592.0459659961,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,200.0,201.0,PLUS CAMISEA,BON.EMP.PRIV.,1981.5087516127999,fusion_adyacente_exacta,3,,,,
hoja_3,2015-02-27,CA-0001-fe2015.XLS,Integra,206.0,207.0,REP,BON.EMP.PRIV.,8343.1587903281,fusion_adyacente_exacta,3,,,,
